TransactionID,TransactionDT,isFraud,TransactionAmt,card1,ProductCD,addr1,C1,C2
2995759,4668621,0,76.92,2620,W,166.0,2.0,1.0
2995760,4669745,0,40.95,8891,W,306.0,8.0,2.0
2995761,4670005,0,279.72,16535,W,329.0,6.0,0.0
2995762,4670538,0,50.42,2894,C,205.0,0.0,2.0
2995763,4670851,0,66.81,17035,W,437.0,5.0,6.0
2995764,4672291,0,220.01,8067,H,261.0,6.0,6.0
2995765,4673136,0,42.7,15558,H,216.0,4.0,0.0
2995766,4673921,0,10.49,15170,S,366.0,1.0,4.0
2995767,4674067,0,25.2,15240,H,389.0,1.0,1.0
2995768,4674442,0,319.55,11959,W,104.0,10.0,6.0
2995769,4675091,0,99.4,3180,W,276.0,8.0,5.0
2995770,4676381,1,135.14,14432,H,452.0,6.0,2.0
2995771,4677153,0,128.36,14700,W,192.0,8.0,0.0
2995772,4677447,0,769.63,14234,W,250.0,10.0,0.0
2995773,4678974,0,7.46,7041,C,419.0,0.0,6.0
2995774,4680029,0,77.22,17793,R,113.0,2.0,5.0
2995775,4680628,0,93.32,3699,W,360.0,1.0,5.0
2995776,4681738,0,87.85,1896,C,483.0,0.0,2.0
2995777,4682318,0,234.96,12370,H,191.0,8.0,6.0
2995778,4682940,0,242.22,3516,H,456.0,10.0,5.0
2995779,4683160,0,69.45,14455,H,406.0,4.0,2.0
2995780,4683262,0,11.85,16818,S,204.0,4.0,1.0
2995781,4683360,0,1826.47,5245,W,230.0,4.0,6.0
2995782,4683650,0,89.35,12438,W,144.0,2.0,0.0
2995783,4683946,0,99.98,4195,R,144.0,10.0,2.0
2995784,4685141,0,409.42,6758,W,145.0,9.0,0.0
2995785,4685222,0,56.15,3045,S,103.0,10.0,2.0
2995786,4685396,1,480.26,16477,C,377.0,4.0,6.0
2995787,4686206,0,62.31,13735,S,388.0,8.0,1.0
2995788,4686427,1,1180.69,7442,C,387.0,5.0,5.0
2995789,4686554,0,155.46,9718,S,141.0,9.0,0.0
2995790,4686632,0,40.02,7117,H,367.0,1.0,0.0
2995791,4687391,0,1232.07,13763,R,356.0,2.0,6.0
2995792,4687701,0,185.47,17202,W,209.0,5.0,4.0
2995793,4688119,0,43.35,7041,H,396.0,4.0,1.0
2995794,4690146,0,16.63,14060,H,197.0,10.0,5.0
2995795,4690289,0,207.91,8705,C,438.0,10.0,6.0
2995796,4691081,0,473.85,3052,H,479.0,8.0,1.0
2995797,4691126,0,143.23,1588,S,223.0,9.0,0.0
2995798,4691357,0,133.76,7162,H,414.0,9.0,5.0
2995799,4691568,0,584.26,10793,W,349.0,2.0,2.0
2995800,4691670,0,184.57,3371,W,462.0,6.0,6.0
2995801,4692236,0,40.88,12494,W,425.0,6.0,0.0
2995802,4692758,0,43.04,8142,W,175.0,6.0,1.0
2995803,4693021,0,175.33,16845,H,205.0,2.0,3.0
2995804,4693595,0,164.44,1899,H,207.0,10.0,6.0
2995805,4694358,0,332.14,17225,W,480.0,3.0,5.0
2995806,4695256,0,140.1,9390,H,262.0,3.0,6.0
2995807,4695700,1,248.01,8975,H,291.0,3.0,2.0
2995808,4695732,0,136.69,8358,W,377.0,5.0,5.0
2995809,4696191,0,286.32,10214,H,407.0,8.0,4.0
2995810,4697100,0,220.31,5571,W,423.0,8.0,4.0
2995811,4697362,0,66.02,11587,W,135.0,8.0,0.0
2995812,4697513,0,71.81,4078,W,268.0,10.0,1.0
2995813,4697660,0,132.78,4778,W,487.0,4.0,1.0
2995814,4697704,0,102.97,17726,C,327.0,6.0,0.0
2995815,4698067,0,435.76,4142,H,369.0,2.0,5.0
2995816,4698668,0,116.08,12448,H,445.0,2.0,5.0
2995817,4699125,0,16.31,4332,W,450.0,6.0,6.0
2995818,4699665,0,21.79,9693,H,344.0,8.0,5.0
2995819,4699879,0,67.56,10540,H,350.0,5.0,3.0
2995820,4699883,0,214.04,12897,H,275.0,1.0,1.0
2995821,4700443,0,37.7,17701,W,284.0,0.0,6.0
2995822,4701493,0,196.68,4500,W,257.0,2.0,0.0
2995823,4701521,0,35.86,4166,W,264.0,4.0,0.0
2995824,4702729,0,108.91,2652,H,285.0,9.0,6.0
2995825,4702982,0,148.03,15441,H,119.0,3.0,1.0
2995826,4703064,0,22.83,15117,W,186.0,5.0,1.0
2995827,4703103,0,144.71,1167,W,102.0,1.0,3.0
2995828,4703328,0,625.57,9002,H,253.0,1.0,3.0
2995829,4703401,0,71.02,13135,W,436.0,4.0,1.0
2995830,4703995,0,98.67,3657,W,178.0,7.0,5.0
2995831,4705768,0,122.0,8693,W,318.0,10.0,1.0
2995832,4706036,0,100.36,11975,H,374.0,4.0,3.0
2995833,4706290,0,92.65,1275,W,195.0,0.0,5.0
2995834,4707799,1,96.19,9698,H,456.0,9.0,6.0
2995835,4708747,0,13.72,16778,W,276.0,6.0,0.0
2995836,4708759,0,155.02,1251,W,207.0,10.0,3.0
2995837,4708869,0,24.78,1814,S,441.0,0.0,0.0
2995838,4709727,0,141.43,1279,R,171.0,4.0,1.0
2995839,4709889,0,208.81,6329,W,445.0,10.0,0.0
2995840,4710123,0,146.68,9053,W,338.0,9.0,3.0
2995841,4711064,0,31.17,1516,H,240.0,2.0,3.0
2995842,4711341,0,131.43,10732,W,148.0,4.0,1.0
2995843,4711689,0,69.66,17303,H,238.0,7.0,5.0
2995844,4712564,0,44.35,15111,C,378.0,9.0,1.0
2995845,4712795,1,1636.1,12923,R,210.0,6.0,4.0
2995846,4713672,0,30.64,12219,W,452.0,8.0,4.0
2995847,4714569,0,162.99,3165,W,483.0,7.0,1.0
2995848,4714979,0,561.67,1891,R,133.0,1.0,5.0
2995849,4715117,1,222.34,14260,H,211.0,10.0,4.0
2995850,4715314,0,43.03,7150,C,323.0,7.0,1.0
2995851,4715477,0,46.46,17668,S,146.0,7.0,5.0
2995852,4717663,0,16.84,12474,C,136.0,3.0,1.0
2995853,4718129,0,100.7,9830,W,367.0,3.0,6.0
2995854,4718235,0,105.25,9724,S,134.0,5.0,3.0
2995855,4719257,0,66.63,5416,C,198.0,5.0,3.0
2995856,4719808,0,496.99,15329,C,147.0,1.0,4.0
2995857,4721332,0,86.07,10905,W,479.0,8.0,3.0
2995858,4721366,0,14.01,6614,W,160.0,7.0,3.0
2995859,4721470,0,555.45,11472,H,297.0,4.0,4.0
2995860,4721661,0,22.69,14439,H,415.0,4.0,3.0
2995861,4722494,0,173.65,9249,W,216.0,1.0,4.0
2995862,4722559,0,203.25,6462,W,213.0,8.0,1.0
2995863,4723399,0,85.97,16078,W,195.0,7.0,4.0
2995864,4723411,0,290.08,2280,H,496.0,7.0,5.0
2995865,4724277,0,103.83,10858,H,195.0,2.0,2.0
2995866,4724536,0,61.51,12766,H,459.0,9.0,2.0
2995867,4725518,0,7.76,12743,H,496.0,9.0,0.0
2995868,4725614,0,11.86,11900,W,384.0,1.0,4.0
2995869,4725847,0,2580.57,12981,R,112.0,4.0,0.0
2995870,4726160,0,229.07,13190,S,131.0,1.0,1.0
2995871,4726445,0,428.13,8481,H,296.0,9.0,0.0
2995872,4726458,0,1941.43,12416,W,364.0,6.0,4.0
2995873,4727197,0,61.72,7360,W,110.0,4.0,3.0
2995874,4728245,0,80.54,7424,W,102.0,3.0,6.0
2995875,4728635,0,13.17,13035,H,492.0,2.0,0.0
2995876,4728744,0,67.4,15527,W,310.0,10.0,5.0
2995877,4728909,0,65.31,3516,W,232.0,5.0,0.0
2995878,4728973,0,59.7,7249,W,355.0,3.0,5.0
2995879,4729079,0,337.02,10616,W,159.0,8.0,2.0
2995880,4730145,0,225.25,7618,H,339.0,1.0,1.0
2995881,4730367,0,288.05,7524,W,157.0,2.0,1.0
2995882,4730503,0,22.09,1920,C,179.0,10.0,5.0
2995883,4730861,0,98.8,7992,R,369.0,4.0,6.0
2995884,4731361,0,144.13,15906,H,480.0,9.0,1.0
2995885,4731400,0,897.88,15356,W,431.0,8.0,6.0
2995886,4731618,0,109.78,14622,C,466.0,10.0,0.0
2995887,4731644,0,78.41,4314,W,344.0,8.0,6.0
2995888,4732823,0,351.53,1185,H,264.0,2.0,2.0
2995889,4732886,0,70.0,6872,R,357.0,5.0,5.0
2995890,4734415,0,167.74,5317,R,222.0,4.0,1.0
2995891,4734644,0,161.88,10949,H,354.0,5.0,5.0
2995892,4735249,0,51.12,12761,W,304.0,7.0,6.0
2995893,4735349,0,41.62,6118,W,396.0,2.0,5.0
2995894,4735690,0,86.67,4901,W,209.0,8.0,1.0
2995895,4736266,0,53.55,16692,H,325.0,7.0,4.0
2995896,4737135,0,14.91,2631,R,297.0,7.0,1.0
2995897,4737243,0,213.96,9780,R,435.0,1.0,2.0
2995898,4738497,0,178.47,11421,H,180.0,9.0,3.0
2995899,4739172,0,36.92,7957,H,335.0,3.0,5.0
2995900,4739629,0,32.86,6808,H,300.0,4.0,6.0
2995901,4741457,0,161.8,12063,S,161.0,0.0,3.0
2995902,4741785,0,736.94,9819,W,342.0,0.0,0.0
2995903,4742323,0,306.41,10347,W,454.0,6.0,0.0
2995904,4742371,0,380.23,4838,W,261.0,7.0,6.0
2995905,4743032,0,62.47,4804,W,145.0,8.0,4.0
2995906,4743187,0,148.2,11107,W,395.0,1.0,5.0
2995907,4743348,0,76.79,5861,W,477.0,2.0,4.0
2995908,4744946,0,37.66,3905,W,317.0,2.0,4.0
2995909,4745409,0,113.84,16666,C,238.0,4.0,5.0
2995910,4745652,0,31.78,5883,W,265.0,9.0,2.0
2995911,4745730,0,36.81,9299,H,456.0,4.0,0.0
2995912,4746382,0,52.77,9296,H,212.0,2.0,6.0
2995913,4746634,0,59.97,6936,R,258.0,8.0,6.0
2995914,4746841,0,86.89,10277,H,167.0,1.0,5.0
2995915,4746981,0,7.54,17140,W,257.0,9.0,3.0
2995916,4747033,0,29.41,11570,W,236.0,9.0,0.0
2995917,4747822,0,592.91,11477,S,176.0,10.0,6.0
2995918,4747905,0,89.07,9492,W,367.0,9.0,2.0
2995919,4747928,0,176.56,12763,C,347.0,1.0,0.0
2995920,4748564,0,148.32,1050,H,231.0,8.0,1.0
2995921,4749356,0,79.05,5696,W,346.0,1.0,1.0
2995922,4751418,0,31.2,1172,W,446.0,0.0,5.0
2995923,4751477,0,46.53,4412,W,132.0,5.0,3.0
2995924,4751802,0,943.97,3673,W,360.0,6.0,1.0
2995925,4754206,0,47.47,8768,C,332.0,4.0,4.0
2995926,4754347,0,710.53,17176,W,278.0,3.0,6.0
2995927,4754597,0,54.69,8050,W,179.0,2.0,1.0
2995928,4754723,0,61.37,14337,W,297.0,10.0,2.0
2995929,4755702,0,98.66,14402,W,403.0,9.0,3.0
2995930,4756013,0,72.87,9480,W,336.0,5.0,3.0
2995931,4756296,0,29.19,4800,R,434.0,10.0,5.0
2995932,4756308,0,88.49,6195,H,232.0,5.0,2.0
2995933,4757142,0,15.39,11225,C,260.0,0.0,0.0
2995934,4757178,0,139.39,1577,W,486.0,7.0,6.0
2995935,4758526,0,117.89,8741,W,448.0,2.0,3.0
2995936,4760253,0,215.75,9430,C,131.0,5.0,4.0
2995937,4760918,0,49.59,13469,H,235.0,3.0,0.0
2995938,4761415,0,218.32,15785,W,279.0,0.0,3.0
2995939,4761847,0,150.93,17006,W,260.0,10.0,1.0
2995940,4763069,0,104.9,12688,H,126.0,6.0,4.0
2995941,4763143,0,965.38,3901,C,456.0,2.0,3.0
2995942,4763160,0,158.38,9649,C,478.0,5.0,1.0
2995943,4764531,0,51.59,15455,H,466.0,7.0,6.0
2995944,4764559,0,568.8,4627,W,496.0,7.0,1.0
2995945,4766134,0,166.04,14637,W,295.0,9.0,3.0
2995946,4766389,0,760.97,1424,W,263.0,5.0,1.0
2995947,4767185,0,9.72,12471,H,461.0,7.0,6.0
2995948,4767584,0,62.76,14092,W,351.0,4.0,0.0
2995949,4767996,0,62.95,3555,W,139.0,0.0,1.0
2995950,4768887,0,9.34,9286,W,243.0,3.0,6.0
2995951,4768903,0,109.85,13562,C,349.0,9.0,3.0
2995952,4769519,0,57.62,8957,H,107.0,9.0,1.0
2995953,4769534,0,8.18,7443,C,114.0,5.0,5.0
2995954,4769640,0,35.89,16892,W,218.0,6.0,4.0
2995955,4770144,0,475.17,17488,C,102.0,3.0,4.0
2995956,4770422,0,267.86,8020,W,334.0,5.0,4.0
2995957,4770942,0,38.32,8482,S,463.0,7.0,4.0
2995958,4771048,0,37.0,9804,C,182.0,5.0,2.0
2995959,4771471,0,252.91,3584,R,159.0,1.0,3.0
2995960,4771613,0,8.51,12198,S,210.0,8.0,6.0
2995961,4771747,0,183.52,14065,H,147.0,6.0,5.0
2995962,4772933,0,9.99,11426,C,206.0,2.0,4.0
2995963,4773144,0,645.74,14319,W,148.0,2.0,0.0
2995964,4773529,0,198.35,11666,C,347.0,6.0,1.0
2995965,4774262,0,9.85,8305,C,445.0,9.0,3.0
2995966,4774313,0,57.02,5804,W,250.0,6.0,5.0
2995967,4775118,0,131.73,14719,W,307.0,8.0,1.0
2995968,4775386,0,8.3,12802,W,461.0,0.0,0.0
2995969,4775783,0,85.43,11754,H,460.0,10.0,4.0
2995970,4777100,0,160.44,4023,R,478.0,4.0,0.0
2995971,4777153,0,7.52,12400,W,251.0,2.0,3.0
2995972,4777491,0,220.38,5954,C,239.0,5.0,4.0
2995973,4777575,0,77.5,7244,W,384.0,1.0,2.0
2995974,4777689,0,270.47,17764,W,309.0,6.0,1.0
2995975,4778271,0,67.94,4656,S,478.0,4.0,6.0
2995976,4779308,0,25.32,15441,C,139.0,5.0,6.0
2995977,4779654,0,22.52,3194,C,116.0,2.0,5.0
2995978,4779914,0,61.9,2864,W,165.0,2.0,4.0
2995979,4780827,0,71.77,13937,W,236.0,0.0,1.0
2995980,4780917,0,322.75,12194,C,435.0,0.0,1.0
2995981,4781312,0,64.38,17433,H,312.0,5.0,4.0
2995982,4782855,0,13.84,15466,H,341.0,4.0,2.0
2995983,4782946,0,51.97,10749,H,233.0,4.0,2.0
2995984,4783767,0,14.45,14058,W,178.0,0.0,5.0
2995985,4784326,0,136.99,8687,H,285.0,6.0,6.0
2995986,4784411,0,180.52,2260,W,266.0,0.0,1.0
2995987,4784572,0,221.48,1433,C,436.0,9.0,3.0
2995988,4784938,0,62.61,5701,W,323.0,6.0,0.0
2995989,4785023,0,38.87,16315,W,408.0,1.0,6.0
2995990,4785025,0,48.77,2902,W,175.0,6.0,5.0
2995991,4785789,0,80.67,16273,W,466.0,7.0,3.0
2995992,4786438,0,48.86,6302,W,302.0,7.0,6.0
2995993,4787229,0,621.13,8044,S,302.0,8.0,4.0
2995994,4787451,0,58.02,11917,W,393.0,8.0,3.0
2995995,4787931,0,79.62,13371,C,158.0,0.0,3.0
2995996,4788688,0,36.54,3606,C,165.0,6.0,6.0
2995997,4788846,0,37.54,13500,W,229.0,6.0,3.0
2995998,4790083,0,19.54,14156,W,147.0,5.0,6.0
2995999,4790302,0,26.2,2561,S,114.0,1.0,1.0
2996000,4790549,0,851.16,15723,S,387.0,1.0,4.0
2996001,4790640,0,172.89,10288,H,185.0,9.0,0.0
2996002,4790767,0,59.94,12667,S,182.0,7.0,6.0
2996003,4791069,0,40.94,5627,W,314.0,5.0,6.0
2996004,4791733,0,396.38,13401,W,251.0,3.0,0.0
2996005,4792492,0,33.02,12437,W,318.0,4.0,6.0
2996006,4792609,0,11.66,2444,W,493.0,3.0,3.0
2996007,4793003,0,159.21,3954,C,233.0,7.0,0.0
2996008,4793916,0,29.6,13990,C,362.0,10.0,1.0
2996009,4793938,0,19.29,13624,C,126.0,5.0,1.0
2996010,4794027,0,24.27,5410,W,440.0,6.0,4.0
2996011,4794142,0,148.12,8928,W,300.0,3.0,4.0
2996012,4794585,0,79.43,13886,W,114.0,5.0,3.0
2996013,4794715,0,27.62,14903,W,286.0,1.0,0.0
2996014,4795062,0,158.13,4094,H,431.0,10.0,3.0
2996015,4795063,0,33.35,14366,W,319.0,5.0,3.0
2996016,4795166,0,12.64,8152,W,115.0,5.0,0.0
2996017,4796141,0,18.74,12578,H,434.0,3.0,6.0
2996018,4796174,0,92.43,2329,W,382.0,10.0,3.0
2996019,4796525,0,35.15,1691,H,120.0,0.0,0.0
2996020,4796906,0,102.14,7745,C,192.0,7.0,3.0
2996021,4797065,0,342.02,14120,W,173.0,5.0,1.0
2996022,4798287,0,42.27,13770,S,194.0,1.0,6.0
2996023,4798453,0,2207.4,11380,H,228.0,1.0,4.0
2996024,4799053,0,125.39,14649,W,194.0,5.0,5.0
2996025,4799083,0,72.85,3226,S,496.0,1.0,3.0
2996026,4799319,0,18.14,9846,R,297.0,4.0,3.0
2996027,4799892,0,59.25,6392,H,240.0,9.0,6.0
2996028,4800002,0,66.8,8317,W,373.0,7.0,1.0
2996029,4800174,0,224.01,17949,W,197.0,10.0,5.0
2996030,4800431,0,44.04,11292,W,197.0,8.0,2.0
2996031,4800554,0,151.24,16333,W,450.0,6.0,3.0
2996032,4801044,0,94.67,17833,W,257.0,7.0,0.0
2996033,4801751,0,289.95,6238,C,411.0,4.0,6.0
2996034,4802659,0,318.73,12967,C,224.0,3.0,2.0
2996035,4803312,0,134.33,9480,C,186.0,8.0,3.0
2996036,4803726,0,225.42,8902,W,105.0,8.0,4.0
2996037,4803994,0,346.64,1693,W,105.0,5.0,4.0
2996038,4805763,0,171.54,10678,W,308.0,4.0,1.0
2996039,4805902,0,125.63,17743,W,164.0,7.0,2.0
2996040,4807005,0,147.09,11964,W,161.0,6.0,3.0
2996041,4807083,0,622.66,17434,S,124.0,2.0,4.0
2996042,4807626,0,103.04,4447,W,311.0,4.0,3.0
2996043,4807741,0,215.88,2959,C,410.0,10.0,0.0
2996044,4807777,0,39.98,2627,W,344.0,0.0,6.0
2996045,4808115,0,545.16,6862,H,353.0,3.0,1.0
2996046,4808866,0,154.38,4132,R,243.0,5.0,0.0
2996047,4810279,0,59.48,2017,H,145.0,1.0,3.0
2996048,4812063,0,82.76,16250,H,181.0,8.0,1.0
2996049,4812669,0,69.26,14750,S,178.0,7.0,4.0
2996050,4813221,0,90.56,12806,H,225.0,7.0,4.0
2996051,4813846,0,115.78,8897,W,446.0,6.0,5.0
2996052,4814162,0,71.08,2674,W,422.0,1.0,5.0
2996053,4814732,0,13.39,17104,S,407.0,1.0,6.0
2996054,4815041,0,756.95,17813,W,477.0,3.0,1.0
2996055,4815824,1,150.75,7218,H,222.0,11.0,3.0
2996056,4816094,0,124.65,12313,W,147.0,4.0,0.0
2996057,4816876,0,84.98,2344,W,134.0,2.0,3.0
2996058,4817327,0,267.64,4249,S,364.0,9.0,4.0
2996059,4818198,0,95.38,16758,H,353.0,7.0,1.0
2996060,4818757,0,61.98,7484,H,399.0,2.0,2.0
2996061,4819016,0,66.93,16742,H,122.0,8.0,4.0
2996062,4819367,0,404.06,12706,H,201.0,10.0,6.0
2996063,4819827,1,182.31,16508,H,490.0,11.0,5.0
2996064,4821939,0,86.3,1858,C,449.0,5.0,6.0
2996065,4822158,0,53.38,5686,W,366.0,2.0,6.0
2996066,4822398,0,61.27,5551,W,296.0,3.0,4.0
2996067,4822852,0,329.23,17986,C,436.0,9.0,4.0
2996068,4823593,0,29.98,11117,W,176.0,1.0,1.0
2996069,4824131,0,201.07,3250,H,284.0,8.0,1.0
2996070,4824536,0,210.18,15564,W,132.0,3.0,2.0
2996071,4824602,0,116.6,8622,W,390.0,3.0,0.0
2996072,4824829,0,71.67,2133,H,166.0,1.0,1.0
2996073,4824887,0,15.2,6475,R,455.0,7.0,4.0
2996074,4824952,0,199.73,17032,W,123.0,6.0,4.0
2996075,4825097,0,13.28,15159,H,303.0,5.0,5.0
2996076,4825129,0,109.97,5078,W,415.0,8.0,5.0
2996077,4825262,0,95.82,14050,W,446.0,3.0,1.0
2996078,4825760,0,226.25,17120,W,207.0,9.0,1.0
2996079,4825864,0,30.73,8634,S,485.0,10.0,6.0
2996080,4826255,0,28.96,14333,W,176.0,1.0,2.0
2996081,4826824,0,170.97,11175,S,272.0,1.0,5.0
2996082,4827431,0,73.33,15596,H,234.0,9.0,3.0
2996083,4827617,0,8.0,16133,H,182.0,10.0,5.0
2996084,4827694,0,89.35,5811,W,335.0,0.0,0.0
2996085,4828472,0,787.84,2384,H,215.0,5.0,2.0
2996086,4828599,0,173.88,16175,C,301.0,9.0,3.0
2996087,4829205,0,21.7,16805,W,292.0,8.0,5.0
2996088,4829417,0,158.16,4150,W,247.0,1.0,4.0
2996089,4829457,0,292.76,17455,C,451.0,2.0,2.0
2996090,4829808,0,11.36,1956,W,425.0,7.0,3.0
2996091,4830787,0,63.76,3634,W,462.0,7.0,5.0
2996092,4831592,0,428.14,10529,W,234.0,0.0,5.0
2996093,4831661,0,14.45,15191,W,145.0,7.0,6.0
2996094,4831713,0,64.33,17774,S,225.0,4.0,2.0
2996095,4831915,0,69.53,3297,W,152.0,3.0,5.0
2996096,4832006,0,54.67,13316,H,412.0,8.0,1.0
2996097,4832039,0,469.2,7586,W,459.0,10.0,0.0
2996098,4832344,0,390.23,14134,W,260.0,6.0,4.0
2996099,4832452,0,62.62,8716,W,456.0,1.0,3.0
2996100,4833042,0,26.56,3460,W,487.0,9.0,5.0
2996101,4833166,0,414.7,11784,C,147.0,9.0,0.0
2996102,4833423,0,228.13,8754,C,202.0,6.0,0.0
2996103,4834147,0,88.22,8651,C,475.0,10.0,5.0
2996104,4834267,0,197.53,10160,W,365.0,9.0,1.0
2996105,4834986,0,195.79,5502,W,403.0,2.0,3.0
2996106,4835462,1,41.92,10270,R,456.0,10.0,1.0
2996107,4835584,0,44.13,7675,R,291.0,5.0,5.0
2996108,4835752,0,90.63,6578,W,408.0,8.0,3.0
2996109,4836095,0,8.85,14302,C,494.0,3.0,4.0
2996110,4836366,0,59.67,15129,W,281.0,3.0,3.0
2996111,4836415,0,34.78,2750,W,224.0,5.0,0.0
2996112,4837560,0,110.57,1987,W,211.0,2.0,0.0
2996113,4837562,0,23.3,9497,H,375.0,6.0,5.0
2996114,4838109,0,150.7,15781,H,426.0,5.0,6.0
2996115,4838484,0,117.57,13056,W,121.0,4.0,4.0
2996116,4839806,0,79.66,12450,W,154.0,5.0,2.0
2996117,4840615,0,158.07,1248,W,176.0,0.0,3.0
2996118,4840684,0,183.24,16696,W,449.0,2.0,2.0
2996119,4840776,0,67.66,9896,R,118.0,8.0,4.0
2996120,4841433,0,93.92,14140,W,199.0,3.0,3.0
2996121,4842414,0,39.87,3012,C,202.0,2.0,0.0
2996122,4842841,0,39.31,17677,W,158.0,3.0,0.0
2996123,4842981,0,599.83,3855,H,137.0,3.0,4.0
2996124,4843228,0,70.62,9566,W,445.0,8.0,4.0
2996125,4843419,0,88.76,4253,C,410.0,9.0,3.0
2996126,4845044,0,82.05,9893,W,324.0,6.0,2.0
2996127,4845524,0,140.59,16659,W,455.0,0.0,4.0
2996128,4845672,0,46.86,1847,W,413.0,5.0,3.0
2996129,4845720,0,52.6,6746,H,153.0,10.0,4.0
2996130,4846164,0,277.11,7816,S,403.0,1.0,2.0
2996131,4846398,0,15.11,15359,H,272.0,7.0,6.0
2996132,4847159,0,112.65,2530,W,227.0,10.0,2.0
2996133,4847707,0,33.61,17701,W,228.0,4.0,6.0
2996134,4849448,0,8.08,16467,H,338.0,2.0,4.0
2996135,4850068,0,81.66,7837,W,161.0,8.0,1.0
2996136,4850458,0,22.53,14316,W,405.0,4.0,2.0
2996137,4850637,0,18.17,16620,C,200.0,4.0,3.0
2996138,4850956,0,2028.29,6690,W,343.0,4.0,3.0
2996139,4852843,0,172.52,15118,W,209.0,9.0,3.0
2996140,4852844,0,177.67,11103,S,186.0,0.0,4.0
2996141,4852914,0,84.44,9805,H,373.0,6.0,6.0
2996142,4852949,0,21.48,9293,W,476.0,0.0,0.0
2996143,4854155,0,73.8,15407,W,116.0,5.0,4.0
2996144,4854192,0,58.78,3648,C,428.0,9.0,6.0
2996145,4854923,0,8.94,10067,W,495.0,3.0,1.0
2996146,4855729,0,772.44,14986,H,252.0,10.0,3.0
2996147,4856190,0,80.86,3242,W,314.0,10.0,2.0
2996148,4856323,0,33.14,13487,S,218.0,7.0,1.0
2996149,4857978,0,104.35,17891,W,359.0,2.0,1.0
2996150,4858026,0,17.21,3361,S,425.0,4.0,0.0
2996151,4858325,0,29.21,5427,W,456.0,0.0,6.0
2996152,4858824,0,568.93,11856,W,150.0,9.0,6.0
2996153,4860174,0,48.25,14762,H,424.0,7.0,2.0
2996154,4860176,0,88.08,8123,H,146.0,4.0,2.0
2996155,4860818,0,101.92,1311,W,239.0,7.0,3.0
2996156,4861159,0,73.05,5587,C,438.0,5.0,1.0
2996157,4861350,0,47.16,2815,W,391.0,8.0,6.0
2996158,4861367,0,1370.48,16060,W,274.0,7.0,5.0
2996159,4862780,0,36.99,8696,S,462.0,1.0,2.0
2996160,4863541,0,30.79,14577,H,313.0,10.0,4.0
2996161,4863586,0,162.19,12764,W,182.0,4.0,4.0
2996162,4865954,0,19.26,15623,R,431.0,1.0,4.0
2996163,4866114,0,306.58,9217,W,158.0,9.0,4.0
2996164,4866788,0,70.72,12199,W,310.0,4.0,3.0
2996165,4866830,0,105.09,12019,W,284.0,0.0,2.0
2996166,4867305,0,128.33,7153,W,188.0,3.0,0.0
2996167,4867592,0,59.89,9899,H,182.0,2.0,4.0
2996168,4867866,0,270.11,13844,H,312.0,8.0,4.0
2996169,4868607,0,196.31,7526,W,364.0,5.0,6.0
2996170,4868860,0,167.29,17251,W,325.0,10.0,4.0
2996171,4869382,0,14.63,15390,W,150.0,1.0,5.0
2996172,4869585,0,59.24,8714,W,486.0,9.0,1.0
2996173,4870237,0,78.76,1623,W,191.0,1.0,4.0
2996174,4871296,0,724.31,8289,C,273.0,7.0,6.0
2996175,4872284,0,16.5,14046,W,488.0,1.0,2.0
2996176,4873257,0,41.85,5654,S,312.0,4.0,0.0
2996177,4874075,0,329.61,14197,R,165.0,9.0,0.0
2996178,4874730,0,29.18,15669,H,135.0,7.0,1.0
2996179,4875481,0,40.89,5768,W,488.0,9.0,5.0
2996180,4876116,0,671.0,2192,R,175.0,3.0,1.0
2996181,4876604,0,139.62,1760,H,169.0,5.0,5.0
2996182,4876724,0,252.03,4220,W,364.0,2.0,6.0
2996183,4876848,0,214.23,5719,C,316.0,10.0,0.0
2996184,4877818,0,103.6,15212,H,405.0,8.0,0.0
2996185,4877929,0,100.46,12143,C,344.0,2.0,4.0
2996186,4878825,0,260.86,14233,S,177.0,8.0,0.0
2996187,4879545,0,32.58,15947,S,200.0,0.0,0.0
2996188,4881069,0,721.13,13020,W,390.0,0.0,5.0
2996189,4881240,0,47.42,5368,S,112.0,7.0,0.0
2996190,4881764,0,307.26,3097,W,111.0,4.0,0.0
2996191,4882158,0,165.19,1429,W,163.0,6.0,1.0
2996192,4882977,0,46.67,3845,W,149.0,1.0,4.0
2996193,4883483,1,211.15,16209,W,466.0,5.0,1.0
2996194,4883692,0,104.9,3758,C,152.0,0.0,3.0
2996195,4884029,0,10.82,15377,W,262.0,7.0,2.0
2996196,4884399,0,81.12,15173,W,346.0,10.0,5.0
2996197,4884868,0,20.12,3161,H,328.0,8.0,2.0
2996198,4885867,0,165.5,3341,S,473.0,0.0,1.0
2996199,4886322,0,75.96,1604,R,291.0,1.0,4.0
2996200,4887903,0,257.99,9614,C,415.0,8.0,0.0
2996201,4888466,0,39.01,14951,H,470.0,10.0,3.0
2996202,4889410,0,19.01,10464,W,484.0,5.0,2.0
2996203,4890021,0,24.74,14921,S,325.0,2.0,0.0
2996204,4891553,0,1016.51,10503,W,232.0,8.0,0.0
2996205,4891601,0,3411.14,6333,W,148.0,6.0,3.0
2996206,4892488,0,993.86,5199,H,140.0,0.0,3.0
2996207,4892883,0,14.18,16462,W,334.0,0.0,4.0
